rs,name,lon,lat,r1
172,Kvemo Bodbe,45.876,41.554,100
355,Akhali Kindghi,41.272,42.797,100
296,Kvaloni,41.098,43.123,172
172,Linda,41.109,43.024,144
296,Gagrapsta,40.291,43.272,296
144,Tsolda,44.31,42.172,100
206,Gavazi,44.442,42.291,100
426,Samtredia,42.348,42.164,100
511,Tushetis Sabue,45.548,42.358,100
426,"Aualitsa ",40.704,43.179,247
172,Bakhmaro,42.324,41.851,100
206,Tskhrakudaani,44.387,41.672,100
247,Kokhora,41.741,42.686,100
120,Abgavera,40.668,43.126,0
172,Sachkhere,43.407,42.34,100
172,Zeni,41.995,42.381,100
172,Kachagani,44.929,41.341,100
296,Zarzma,42.648,41.678,100
120,Kikibo,42.547,41.76,100
172,Aspindza,43.249,41.575,100
120,Vale,42.876,41.618,100
1058,Akhaltsikhe,42.99,41.638,100
172,Koda,44.776,41.582,100
120,Arbachkhani,44.865,42.314,100
120,Upureti,44.594,42.158,100
172,Mughure,44.528,42.474,100
172,Dzirkhvniani,44.915,42.045,100
172,Tianeti,44.968,42.109,100
355,Andaki,45.206,42.538,100
206,Tabaruki,44.577,41.766,100
172,Dusheti,44.696,42.085,100
247,Tserovani,44.675,41.895,100
296,Chimgha,44.883,42.639,100
172,Khomi,44.93,42.379,100
120,Akhadi,45.09,42.405,100
247,Toti,44.592,42.628,120
511,Bursachiri,44.732,42.493,100
296,Khoni,42.422,42.325,100
426,Zekari,42.91,41.942,100
172,Satskhene,46.003,41.914,100
206,Zubi,42.672,42.567,100
144,Abzhaaptra,41.521,42.746,100
296,Irganchai,44.141,41.207,100
355,Abaazhvakhu,41.441,42.91,100
144,Korbouli,43.47,42.237,100
355,Ozurgeti,42,41.926,100
144,Tkhubuni,41.073,42.965,144
172,Tsnori,45.978,41.619,100
426,Tsalka,44.091,41.595,100
172,Usgviri,42.415,42.952,100
355,Gulkhandisi,44.108,41.806,100
144,Karaleti,44.093,42.062,100
247,Mejvriskhevi,44.211,42.134,100
120,Bobnevi,44.006,41.89,100
144,Sakhortse,43.983,41.778,100
296,Zonkari,44.177,42.291,100
206,Ergneti,43.991,42.199,100
144,Chkhortoli,41.741,42.763,100
426,Koruldashi,43.143,42.916,100
120,Atskvita,43.241,41.513,100
355,Idliani,42.091,42.93,100
2629,Batumi,41.64,41.646,511
206,Chakvi,41.735,41.719,100
355,Borjomi,43.378,41.84,100
172,Inkiti,40.302,43.175,0
206,Kasristskali,46.465,41.288,100
144,Bochorma,45.119,41.914,100
882,Telavi,45.471,41.919,100
355,Gurjaani,45.798,41.745,100
296,Gona,43.545,42.799,100
144,Dirbi,43.879,42.108,100
120,Gimara,44.333,42.639,120
144,Okami,44.468,41.979,100
296,Tlia,44.122,42.482,100
613,Nazigina,43.824,42.424,100
144,Loshkineti,43.734,41.878,100
206,Kareli,43.892,42.021,100
120,Shiboita,43.856,42.471,100
120,Kvemo Roka,44.115,42.546,100
144,Dzegvi,44.602,41.846,100
144,Mna,44.462,42.611,100
172,Gveleti,44.624,42.708,100
355,Bantsuri,44.699,42.324,100
172,Bogchvilo,44.972,42.496,100
144,Shromiskari,42.116,42.354,100
144,Doberazeni,42.325,42.592,100
172,Vaka,43.712,42.04,100
172,Kobi,43.707,42.14,100
172,Senaki,42.06,42.269,100
100000,Tbilisi,44.801,41.693,0
355,Khashuri,43.598,41.997,100
247,Tulari,45.551,41.578,100
882,Gori,44.112,41.981,144
120,Zeda Meskheti,42.649,42.222,100
206,Zenadrisi,44.26,41.873,100
144,Sashamugio,41.664,42.578,100
426,Marneuli,44.816,41.471,100
120,Khugata,43.694,42.471,100
247,Udabno,45.378,41.505,100
172,Paptsva,40.505,43.202,0
296,Zemo Lata,41.532,43.031,100
172,Gantiadi,41.886,42.232,100
355,Kaspi,44.418,41.921,100
120,Tkaia,41.935,42.621,100
120,Nogha,42.209,42.47,100
206,Chontio,45.455,42.514,120
426,Kobuleti,41.776,41.82,100
120,Atari-Armianskaia,41.289,42.902,100
120,Ali,43.647,42.088,100
206,Tekhi,41.273,42.98,120
144,Mukhrovani,45.098,41.688,100
144,Venakhchala,42.882,41.877,100
