rs,name,lon,lat,r1
100000,Bucureşti,26.101,44.44,100000
3784,Cluj-Napoca,23.592,46.773,1826
2629,Timişoara,21.227,45.754,1269
2191,Iaşi,27.58,47.158,2191
1826,Constanţa,28.63,44.176,1522
1826,Craiova,23.8,44.317,1269
2629,Galaţi,28.035,45.436,882
1826,Braşov,25.609,45.649,882
1058,Ploieşti,26.018,44.939,355
1522,Oradea,21.932,47.057,882
355,Brăila,27.956,45.274,144
882,Piteşti,24.863,44.857,511
1522,Sibiu,24.15,45.792,613
882,Arad,21.316,46.18,355
1522,Bacău,26.913,46.561,613
613,Târgu Mureş,24.56,46.54,613
735,Buzău,26.817,45.152,426
1826,Baia Mare,23.572,47.653,735
882,Botoşani,26.657,47.745,613
511,Satu Mare,22.878,47.79,426
426,Drobeta-Turnu Severin,22.658,44.633,426
355,Râmnicu Vâlcea,24.368,45.104,296
735,Focşani,27.182,45.69,511
613,Piatra Neamţ,26.375,46.932,355
355,Târgovişte,25.462,44.923,296
1269,Târgu Jiu,23.275,45.037,355
735,Tulcea,28.798,45.177,511
426,Slatina,24.367,44.431,296
882,Călărași,27.325,44.202,735
882,Bistrita,24.492,47.135,426
1058,Giurgiu,25.963,43.896,426
882,Hunedoara,22.909,45.759,511
247,Deva,22.908,45.874,100
355,Suceava,26.243,47.644,206
882,Bârlad,27.673,46.228,511
511,Sfântu Gheorghe,25.789,45.865,206
426,Municipiul Alba Iulia,23.571,46.075,355
613,Municipiul Zalău,23.057,47.187,355
296,Roman,26.931,46.924,296
735,Municipiul Vaslui,27.73,46.642,355
511,Municipiul Slobozia,27.369,44.564,296
247,Municipiul Alexandria,25.328,43.97,247
735,Lunca Bârzavei,21.875,45.323,426
355,Municipiul Mediaş,24.342,46.159,296
144,Municipiul Medgidia,28.267,44.248,144
355,Municipiul Oneşti,26.769,46.251,247
735,Municipiul Mangalia,28.579,43.813,296
613,Petroșani-Colonie,23.373,45.408,296
296,Oraş Năvodari,28.608,44.325,120
296,Municipiul Miercurea Ciuc,25.802,46.359,296
426,Municipiul Lugoj,21.906,45.689,296
247,Municipiul Odorheiu Secuiesc,25.301,46.308,247
296,Municipiul Râmnicu Sărat,27.046,45.382,206
735,Oraş Borşa,24.649,47.655,426
296,Câmpina,25.739,45.128,172
511,Municipiul Caracal,24.348,44.111,247
296,Municipiul Dej,23.876,47.137,296
247,Oraş Mioveni,24.939,44.958,100
426,Municipiul Tecuci,27.43,45.843,144
511,Municipiul Reghin,24.7,46.775,206
296,Municipiul Făgăraş,24.976,45.839,296
355,Turda,23.811,46.556,144
355,Municipiul Sighetu Marmaţiei,23.893,47.931,247
247,Municipiul Sighişoara,24.803,46.222,247
247,Municipiul Câmpulung,25.053,45.276,247
172,Municipiul Roşiori de Vede,24.989,44.112,172
172,Municipiul Huşi,28.065,46.676,172
511,Oltenița,26.638,44.093,355
144,Municipiul Lupeni,23.206,45.352,100
296,Municipiul Rădăuţi,25.916,47.841,206
511,Municipiul Fălticeni,26.299,47.458,144
172,Municipiul Curtea de Arges,24.673,45.148,172
247,Bilca,25.685,47.917,144
296,Municipiul Caransebeş,22.222,45.415,172
206,Municipiul Gherla,23.907,47.033,100
247,Vălenii de Munte,26.04,45.2,144
613,Municipiul Turnu Măgurele,24.872,43.753,247
296,Municipiul Paşcani,26.719,47.252,247
296,Municipiul Carei,22.467,47.686,206
355,Municipiul Dorohoi,26.4,47.95,172
206,Municipiul Feteşti,27.822,44.415,206
247,Municipiul Sebeş,23.57,45.957,100
355,Municipiul Târgu Secuiesc,26.131,45.998,172
206,Oraş Buftea,25.945,44.565,100
613,Municipiul Motru,22.97,44.802,172
206,Municipiul Blaj,23.92,46.175,172
355,Municipiul Gheorgheni,25.594,46.721,247
355,Dâmbovicioara,25.545,44.662,206
613,Municipiul Salonta,21.654,46.802,247
296,Dănești,25.77,46.546,120
172,Izvoarele,26.007,45.29,100
882,Calafat,22.933,43.989,426
296,Oraş Cugir,23.363,45.838,120
206,Municipiul Târnăveni,24.298,46.328,120
511,Urziceni,26.645,44.714,296
296,Moinești,26.487,46.479,206
172,Cisnădie-Piața Nouă,24.15,45.713,100
172,Traian,26.96,47.011,100
355,Oraş Sânnicolau Mare,20.623,46.071,355
247,Roșia Jiu,23.16,44.897,100
172,Oraş Zimnicea,25.363,43.657,172
296,Municipiul Aiud,23.72,46.31,120
206,Oraş Târgu Neamţ,26.367,47.205,172
172,Oraş Râşnov,25.463,45.589,100
172,Măgureni,25.77,45.04,100
206,Municipiul Adjud,27.185,46.097,172
296,Municipiul Marghita,22.335,47.35,296
613,Municipiul Drăgăşani,24.262,44.658,172
172,Oraş Drăgăneşti-Olt,24.526,44.163,100
120,Oraş Ovidiu,28.568,44.255,100
247,Oraş Balş,24.118,44.344,120
144,Municipiul Moreni,25.648,44.984,100
144,Oraş Pecica,21.069,46.166,144
144,Poienile de Sub Munte,24.427,47.828,144
172,Fundeni,26.323,44.394,144
206,Gura Humorului,25.89,47.554,172
511,Municipiul Vatra Dornei,25.357,47.347,247
206,Oraş Corabia,24.502,43.778,206
172,Cumpăna,28.556,44.111,100
296,Eforie Sud,28.645,44.016,100
120,Comănești,26.442,46.422,100
144,Pasărea,26.326,44.467,100
613,Oraş Sinaia,25.55,45.345,144
120,Poiana Mare,23.072,43.921,100
355,Oraş Sântana,21.504,46.347,144
247,Oraş Negreşti-Oaş,23.432,47.87,172
355,Municipiul Băileşti,23.346,44.023,144
296,Oraş Mizil,26.441,45.004,172
426,Oraş Valea Lui Mihai,22.131,47.521,144
120,Municipiul Orşova,22.401,44.727,120
247,Cornetu,27.049,45.506,100
247,Susenii Bârgăului,24.717,47.216,100
172,Oraş Covasna,26.181,45.846,120
247,Oraş Buhuşi,26.706,46.718,144
296,Oraş Sângeorz-Băi,24.67,47.371,120
613,Oraş Oraviţa,21.704,45.038,247
613,Oraş Babadag,28.718,44.891,247
247,Fundeni,26.871,45.269,100
296,Oraş Luduş,24.094,46.474,144
247,Oraş Sovata,25.069,46.596,206
144,Oraş Podu Iloaiei,27.26,47.213,144
206,Oraş Panciu,27.072,45.919,144
355,Municipiul Brad,22.795,46.126,206
120,Oraş Buşteni,25.536,45.41,100
120,Oraş Simeria,23.009,45.852,100
247,Oraş Ţăndărei,27.661,44.641,144
296,Oraş Filiaşi,23.523,44.552,206
144,Vlăhița,25.522,46.347,120
296,Oraş Dăbuleni,24.091,43.804,247
206,Oraş Ocna Mureş,23.856,46.385,100
247,Oraş Ineu,21.839,46.433,172
355,Colibași,26.193,44.205,172
144,Gugești,27.119,45.562,100
172,Brazi,26.005,44.861,100
206,Oraş Siret,26.067,47.95,100
144,Oraş Călimăneşti,24.361,45.239,100
172,Clinceni,25.974,44.372,100
355,Borcea,27.738,44.33,100
120,Plopeni,25.95,45.045,100
144,Izbiceni,24.665,43.829,100
144,Tărlungeni,25.775,45.643,100
296,Municipiul Beiuş,22.349,46.666,247
144,Municipiul Câmpulung Moldovenesc,25.565,47.526,144
172,Oraş Cajvana,25.961,47.703,100
296,Cleja,26.925,46.403,120
247,Oraş Oţelu Roşu,22.356,45.515,100
613,Băbeni,24.231,44.962,120
296,Oraş Haţeg,22.952,45.61,120
247,Belceşti,27.092,47.308,100
2191,Usije,21.62,44.728,247
120,Şiria,21.638,46.276,100
144,Axente Sever,24.228,46.102,100
511,Victoria,24.703,45.731,144
120,Oraş Pucioasa,25.434,45.076,120
247,Oraş Şegarcea,23.744,44.094,172
172,Oraş Seini,23.289,47.747,120
206,Oraş Nădlac,20.745,46.167,100
426,Oraş Aleşd,22.399,47.055,247
426,Municipiul Topliţa,25.349,46.925,172
144,Oraş Găeşti,25.322,44.721,144
426,Oraş Lipova,21.693,46.088,144
172,Oraş Măcin,28.136,45.243,100
172,Oraş Năsăud,24.409,47.284,120
120,Dumbrăveni,26.419,47.661,100
172,Oraş Strehaia,23.186,44.623,144
120,1 Decembrie,26.055,44.289,100
120,Cudalbi,27.684,45.774,120
172,Oraş Hârşova,27.948,44.683,144
120,Oraş Săcueni,22.098,47.352,120
120,Brebu Megieșesc,25.757,45.186,100
172,Oraş Beclean,24.177,47.178,100
247,Oraş Costeşti,24.883,44.671,144
206,Ciorani,26.408,44.824,144
172,Dofteana,26.531,46.323,100
206,Oraş Jibou,23.257,47.259,100
120,Oraş Anina,21.852,45.082,100
613,Oraş Ianca,27.479,45.132,247
296,Oraş Fundulea,26.504,44.467,100
144,Oraş Chişineu-Criş,21.514,46.521,144
172,Oraş Tăşnad,22.584,47.476,120
172,Sadova,23.955,43.902,100
120,Baia,26.207,47.415,100
247,Oraş Ştei,22.458,46.539,100
355,Cobadin,28.236,44.062,144
355,Oraş Huedin,23.029,46.863,247
172,Zagavia,26.904,47.429,120
144,Băleni,25.653,44.818,120
426,Oraş Însurăţei,27.608,44.916,144
206,Gilău,23.388,46.755,100
296,Oraş Bumbeşti-Jiu,23.382,45.179,120
172,Măgurele,26.032,45.111,100
144,Oraş Teiuş,23.678,46.204,100
511,Oraş Videle,25.527,44.278,247
511,Diosig,21.999,47.306,100
206,Lehliu-Gară,26.867,44.429,206
296,Dragalina,27.336,44.434,100
296,Cartojani,25.475,44.432,120
120,Oraş Cristuru Secuiesc,25.03,46.289,120
120,Plosca,25.15,44.026,100
120,Oraş Urlaţi,26.229,44.991,120
247,Oraş Jimbolia,20.718,45.794,206
206,Cojasca,25.838,44.725,120
296,Oraş Negreşti,27.461,46.833,172
144,Rodna,24.813,47.421,100
144,Fierbinți-Târg,26.38,44.684,120
296,Pechea,27.795,45.631,100
1826,Oraş Darabani,26.591,48.187,206
120,Dumbrăveni,24.576,46.229,120
247,Oraş Agnita,24.619,45.976,172
172,Oraş Săveni,26.854,47.956,172
120,Oraş Topoloveni,25.082,44.812,100
206,Giarmata,21.309,45.842,100
