rs,name,lon,lat,r1
345,Svindinge,10.684,55.222,200
345,Brande,9.124,55.934,200
345,Sejerby,11.141,55.884,200
288,Hou,10.363,57.059,200
414,Egebaek,8.721,55.277,200
345,Tarm,8.534,55.906,200
288,Als,10.293,56.758,200
240,Tisvilde,12.076,56.063,200
288,Dalbyover,10.207,56.62,200
345,Ebeltoft,10.696,56.194,200
345,Hurup,8.408,56.748,200
240,Nysted,11.739,54.662,200
288,Brundby,10.607,55.817,200
240,Kaas,9.667,57.202,200
496,Nakskov,11.157,54.848,200
345,Humble,10.702,54.827,200
288,Aalbaek,10.424,57.595,200
288,Karup,9.169,56.315,200
2552,Aalborg,9.919,57.046,200
345,Kalundborg,11.085,55.681,200
856,Hjoerring,9.986,57.46,200
240,Aabenraa,9.422,55.024,200
345,Stoevring,9.837,56.889,200
714,Thisted,8.691,56.953,200
414,Broenderslev,9.947,57.271,200
496,Byrum,11,57.256,200
856,Skive,9.03,56.567,200
345,Silkeborg,9.549,56.171,200
496,Grenaa,10.876,56.414,200
345,Slagelse,11.355,55.405,200
288,Holstebro,8.616,56.36,200
496,Vordingborg,11.909,55.011,200
856,Nykoebing F,11.865,54.784,200
240,Assens,9.89,55.27,200
1232,Roenne,14.709,55.093,288
1027,Soenderborg,9.789,54.908,200
595,Horsens,9.849,55.86,200
288,Frederikshavn,10.533,57.441,200
496,Grindsted,8.927,55.753,200
414,Store Heddinge,12.387,55.312,200
345,Svendborg,10.608,55.06,200
856,Ringkoebing,8.245,56.087,200
345,Hobro,9.799,56.639,200
595,Randers,10.036,56.458,200
595,Toender,8.869,54.932,200
714,Helsingoer,12.613,56.035,200
496,Haderslev,9.488,55.253,200
496,Lemvig,8.312,56.55,200
496,Holbaek,11.714,55.72,200
1027,Naestved,11.754,55.233,200
345,Herning,8.974,56.137,200
240,Fjerritslev,9.254,57.09,200
288,Vejle,9.528,55.711,200
1478,Odense,10.389,55.396,200
1478,Aarhus,10.203,56.152,345
1232,Esbjerg,8.453,55.472,240
496,Kolding,9.473,55.49,200
288,Viborg,9.399,56.459,200
1027,Anholt,11.543,56.704,200
288,Agersoe,11.19,55.212,200
240,Kravlund,9.2,54.914,200
288,Naesborg,9.342,56.977,200
345,Vittarp,8.373,55.694,200
345,Nees,8.213,56.395,200
240,Munke,10.273,55.022,200
100000,København,12.492,55.701,0
288,Hørsholm-Rungsted,12.501,55.897,200
345,Morsø,8.86,56.782,200
496,Lynæs,11.864,55.958,200
288,Skagen-Vesterby,10.578,57.727,200
