rs,name,lon,lat,r1
100000,Tiranë,19.801,41.344,0
288,Durrës,19.468,41.321,240
1773,Vlorë,19.487,40.463,856
414,Elbasan,20.08,41.114,240
1478,Shkodra,19.51,42.069,714
1232,Korçë,20.78,40.618,595
595,Fier,19.559,40.726,288
496,Berat,19.95,40.705,288
496,Pogradec,20.663,40.896,288
414,Lushnja,19.704,40.94,200
240,Kavajë,19.558,41.186,200
595,Lezhë,19.644,41.781,288
1027,Sarandë,20.008,39.873,496
414,Gjirokastër,20.14,40.078,240
714,Kukës,20.424,42.078,595
856,Dibër,20.433,41.685,414
414,Mat,20.009,41.61,288
288,Laç,19.714,41.636,200
345,Prrenjas,20.566,41.077,200
240,Fushë-Krujë,19.723,41.478,200
345,Gramsh,20.184,40.866,200
240,Mallakastër,19.736,40.597,200
496,Tropojë,20.074,42.362,288
288,Bulqizë,20.216,41.499,200
345,Përmet,20.358,40.236,200
240,Peqin,19.751,41.047,200
